Order ID,Product Name,Category,Price,Quantity,Customer Name,Date
,Messi!!,sports,,-1,JOHN,2024-01-01
,MESSI,Elec ,,,john ,
,Messi,Sports,,,John,2024/13/01
,,,,-1,JOHN,2024-01-01
,Messi,,unknown,10,john ,
, Messi ,Sports,unknown,,,
3983, Messi ,,,,john ,01/02/2024
,MESSI,Elec ,,-1,,
,MESSI,,,4,John,2024/13/01
ORD3986,,Sports,194.43,,JOHN,
, Messi ,Sports,,-1,JOHN,
,Messi!!,Sports,477.3,-1,J0hn,01/02/2024
3989,,Sports,,,J0hn,2024-01-01
,messi,Sports,325.93,,John,
3991,MESSI,sports,,,john ,01/02/2024
,messi,Sports,,,J0hn,
,messi,Elec ,unknown,,john ,2024/13/01
3994,,Electronics,unknown,,John,01/02/2024
ORD3995,messi,,,,,
3996,,,300.04,,JOHN,2024-01-01
,MESSI,,unknown,,,2024/13/01
ORD3998,MESSI,Electronics,,,John,2024-01-01
,MESSI,sports,,-1,J0hn,2024-01-01
ORD4000,messi,Sports,,-1,,
4001,MESSI,,,8,JOHN,2024-01-01
ORD4002, Messi ,,,,J0hn,
4003,Messi,Sports,,,John,01/02/2024
,Messi!!,,453.21,,John,
ORD4005,Messi!!,Electronics,,,,2024-01-01
4006,,,,,,01/02/2024
,,Sports,,,John,
,,Electronics,,3,John,
, Messi ,,,,John,2024-01-01
ORD4010, Messi ,sports,450.53,3,J0hn,2024-01-01
,MESSI,Elec ,414.28,,J0hn,01/02/2024
,MESSI,,unknown,3,J0hn,
ORD4013,,Sports,unknown,4,,
,MESSI,sports,428.77,,J0hn,
,MESSI,Sports,unknown,1,J0hn,2024/13/01
,,sports,420.97,,,01/02/2024
,MESSI,Sports,unknown,,John,2024/13/01
ORD4018,messi,sports,,,J0hn,2024/13/01
,Messi,,unknown,,,
,Messi,Sports,,,john ,
4021,Messi,Elec ,,2,,
,Messi!!,Electronics,,,John,2024/13/01
4023,,,unknown,5,,01/02/2024
ORD4024,Messi,Electronics,unknown,8,JOHN,2024/13/01
4025,,Electronics,301.72,-1,J0hn,
ORD4026,Messi,Elec ,unknown,,,
ORD4027, Messi ,Elec ,422.03,,,
4028, Messi ,Electronics,,9,,
,Messi,,unknown,,John,
,MESSI,Electronics,,3,JOHN,2024-01-01
,,sports,,-1,john ,
4032,,,45.99,,,2024-01-01
4033, Messi ,,,,J0hn,
ORD4034,Messi!!,sports,,,,
4035,MESSI,Sports,,,john ,
,messi,,unknown,,,2024/13/01
,Messi!!,,,-1,JOHN,
4038,MESSI,,unknown,-1,,
,,sports,,7,,2024-01-01
ORD4040, Messi ,Elec ,,-1,John,01/02/2024
4041,,Sports,409.29,,,
,MESSI,,,-1,John,
ORD4043,messi,,419.63,7,john ,01/02/2024
, Messi ,Sports,,10,,
,MESSI,sports,unknown,8,,2024/13/01
,Messi,,,4,J0hn,
,,Sports,,8,JOHN,2024/13/01
4048,Messi!!,sports,,-1,JOHN,
,messi,Elec ,unknown,3,john ,2024-01-01
,,,,6,JOHN,
ORD4051,messi,Elec ,498.68,,John,2024/13/01
,MESSI,Electronics,unknown,-1,John,2024/13/01
,messi,,unknown,,john ,01/02/2024
4054,,Elec ,,-1,,2024/13/01
,messi,Sports,,-1,J0hn,01/02/2024
,Messi!!,,,-1,,
4057,MESSI,Electronics,143.29,,john ,01/02/2024
ORD4058,,Elec ,,,JOHN,01/02/2024
,Messi!!,,,6,John,01/02/2024
,,,,-1,john ,2024/13/01
, Messi ,Sports,34.23,3,john ,
ORD4062,MESSI,Electronics,unknown,-1,john ,
,,,473.6,-1,,2024/13/01
4064, Messi ,Sports,130.82,-1,,2024-01-01
4065,,,,5,,
,Messi,,,-1,john ,01/02/2024
,,Elec ,,,john ,2024/13/01
4068,MESSI,Sports,,-1,,2024-01-01
,,,unknown,6,JOHN,2024-01-01
4070,MESSI,Electronics,,,JOHN,2024-01-01
ORD4071,,,unknown,,,2024-01-01
ORD4072,,,,,,2024-01-01
4073,Messi,Sports,unknown,-1,JOHN,
,Messi,Electronics,unknown,,john ,2024/13/01
ORD4075,Messi,Elec ,468.77,,JOHN,2024-01-01
4076, Messi ,Electronics,,-1,John,
,,Electronics,unknown,8,,
,Messi,Elec ,433.52,,John,2024-01-01
,Messi!!,,,-1,,2024-01-01
ORD4080,MESSI,sports,,,J0hn,
4081,,Elec ,unknown,,,01/02/2024
,,sports,286.12,,,2024-01-01
, Messi ,Elec ,unknown,3,,
,Messi,Elec ,,-1,john ,2024-01-01
, Messi ,sports,,,John,2024-01-01
ORD4086,messi,Elec ,342.24,-1,john ,01/02/2024
ORD4087,messi,,,-1,JOHN,
,Messi!!,,unknown,,,2024/13/01
ORD4089,messi,Elec ,,,,2024-01-01
4090,Messi,,unknown,,John,2024-01-01
, Messi ,Elec ,,,john ,
4092, Messi ,,,,,
4093,Messi,Electronics,422.06,,J0hn,
,MESSI,sports,,,J0hn,
,MESSI,,unknown,,J0hn,
4096,Messi!!,,,,J0hn,
4097,Messi!!,Sports,unknown,,JOHN,2024/13/01
ORD4098, Messi ,,,,,2024-01-01
4099,MESSI,Elec ,unknown,-1,,
,MESSI,,,8,JOHN,01/02/2024
,Messi!!,Electronics,,4,,01/02/2024
, Messi ,,,8,,01/02/2024
,,Sports,,,J0hn,2024/13/01
ORD4104,,Sports,unknown,10,J0hn,2024/13/01
,,Sports,,6,JOHN,01/02/2024
, Messi ,sports,,9,J0hn,
ORD4107,,Sports,,,John,2024-01-01
4108, Messi ,Electronics,,,John,
4109,Messi,Elec ,unknown,-1,John,2024/13/01
4110, Messi ,Electronics,,-1,JOHN,2024/13/01
,MESSI,Elec ,unknown,,J0hn,
,messi,,,,,2024-01-01
,messi,Sports,unknown,,JOHN,
ORD4114,messi,Sports,476.64,,,
,,sports,unknown,,John,
, Messi ,Elec ,346.37,,,
4117,Messi,,144.11,,J0hn,2024-01-01
ORD4118,Messi,Elec ,unknown,,JOHN,2024/13/01
,,Electronics,unknown,,John,01/02/2024
ORD4120,messi,,217.68,2,J0hn,
,Messi!!,Electronics,,-1,,
,,sports,unknown,-1,,
ORD4123,messi,sports,,,JOHN,
ORD4124,,sports,411.12,,John,01/02/2024
,MESSI,,unknown,5,J0hn,01/02/2024
ORD4126,,sports,163.29,8,,
,,sports,unknown,,,
4128,,Elec ,,,John,
ORD4129,Messi,Electronics,427.43,-1,J0hn,
4130,messi,,,,JOHN,2024-01-01
,Messi!!,Elec ,402.3,-1,john ,01/02/2024
4132,,Elec ,unknown,,JOHN,01/02/2024
ORD4133,Messi,Elec ,,-1,,2024-01-01
,Messi,,unknown,-1,,
,,,,6,JOHN,2024-01-01
4136,,,,,JOHN,
, Messi ,,unknown,,john ,
,Messi,Sports,,-1,John,
,Messi!!,sports,137.9,,,01/02/2024
,Messi,Electronics,,,,2024/13/01
,messi,,unknown,,,
ORD4142, Messi ,Electronics,107.28,,,
ORD4143,MESSI,,,,John,
, Messi ,sports,,8,John,2024/13/01
ORD4145, Messi ,Elec ,,,,01/02/2024
4146, Messi ,Elec ,,,JOHN,
ORD4147,messi,Elec ,,-1,,
,MESSI,Sports,,,john ,2024-01-01
,MESSI,,290.77,,john ,
ORD4150, Messi ,Sports,,,J0hn,
4151,messi,Sports,,,John,2024-01-01
ORD4152,MESSI,Electronics,unknown,-1,John,01/02/2024
ORD4153,Messi,,,4,john ,2024/13/01
,,sports,unknown,8,,2024-01-01
,,Elec ,unknown,,JOHN,2024/13/01
4156,,Electronics,unknown,6,,01/02/2024
, Messi ,Sports,,-1,,2024/13/01
,,Electronics,109.29,1,JOHN,
ORD4159,Messi!!,,unknown,,john ,01/02/2024
4160,messi,sports,unknown,,J0hn,2024-01-01
4161,messi,Sports,,2,J0hn,01/02/2024
4162,,Electronics,,-1,J0hn,
,Messi!!,,,6,J0hn,
ORD4164,MESSI,Electronics,,,john ,2024/13/01
,MESSI,,,,J0hn,
,Messi!!,,,-1,,01/02/2024
4167,MESSI,Elec ,80.68,-1,JOHN,
,messi,,114.28,,JOHN,
,messi,,,-1,,
,Messi,sports,,9,,2024/13/01
4171,Messi,Elec ,,,john ,
4172,,,406.95,-1,John,
,,Elec ,,,John,
4174,,,,3,J0hn,
ORD4175, Messi ,,,9,john ,2024/13/01
ORD4176, Messi ,Sports,141.16,-1,john ,01/02/2024
,,,,6,,2024-01-01
4178,Messi!!,Sports,unknown,-1,,
ORD4179,Messi!!,,321.47,,,2024/13/01
,MESSI,Electronics,,,J0hn,
,,,,,JOHN,2024/13/01
4182,messi,Sports,,-1,,
, Messi ,,468.12,,john ,
, Messi ,sports,343.47,5,JOHN,01/02/2024
4185,Messi,,,,JOHN,2024-01-01
4186,,Electronics,,,J0hn,2024-01-01
ORD4187,Messi!!,,,,john ,2024/13/01
ORD4188, Messi ,Sports,,-1,,2024/13/01
ORD4189, Messi ,,unknown,-1,,
,messi,sports,unknown,,john ,2024/13/01
,Messi!!,,,5,john ,
,,,491.55,,JOHN,01/02/2024
,messi,sports,unknown,,,2024/13/01
, Messi ,sports,235.98,6,,
ORD4195,messi,,unknown,,john ,
4196,,sports,,,J0hn,01/02/2024
4197,MESSI,,,-1,john ,2024-01-01
ORD4198,Messi!!,Sports,88.9,,john ,2024-01-01
ORD4199, Messi ,,,,john ,2024-01-01
4200,,Sports,unknown,6,John,
ORD4201,messi,Elec ,,,John,2024/13/01
4202,,Sports,,-1,JOHN,
,MESSI,,unknown,,john ,2024-01-01
ORD4204,Messi!!,Electronics,,,J0hn,01/02/2024
ORD4205,Messi,sports,unknown,10,john ,01/02/2024
,Messi,,,6,,
4207,messi,Sports,,-1,,
, Messi ,,177.22,3,john ,2024/13/01
4209,,,,,JOHN,
,messi,sports,24.22,,J0hn,01/02/2024
ORD4211,Messi,,unknown,,john ,2024/13/01
,Messi!!,,unknown,2,JOHN,
4213,Messi,Electronics,399.73,,JOHN,
ORD4214, Messi ,,unknown,-1,John,2024-01-01
ORD4215,Messi,,,-1,,2024/13/01
ORD4216,Messi!!,Sports,,,John,01/02/2024
,messi,,,,john ,
,messi,Elec ,,6,J0hn,2024-01-01
,MESSI,Elec ,,,,
, Messi ,,230.86,-1,J0hn,
4221,messi,,,3,J0hn,2024-01-01
,,,291.59,,J0hn,
ORD4223,,Elec ,unknown,-1,J0hn,
,,Sports,376.35,,,2024/13/01
,,,93.86,10,J0hn,
4226,Messi,Sports,,,,2024-01-01
4227,Messi,Elec ,,-1,J0hn,
ORD4228,,,,,,
ORD4229,Messi!!,Electronics,126.42,,john ,
4230,Messi!!,,35.09,1,,
4231,messi,,224.77,,john ,01/02/2024
ORD4232,messi,,,,john ,01/02/2024
,,Sports,,8,John,2024/13/01
ORD4234,messi,Electronics,,,JOHN,01/02/2024
,Messi!!,Electronics,,,John,
ORD4236,Messi!!,Electronics,unknown,,,
4237,messi,sports,,,J0hn,
,Messi!!,Sports,103.66,-1,,2024/13/01
4239,MESSI,,,-1,john ,2024/13/01
4240,Messi,,,,J0hn,2024-01-01
,messi,sports,215.51,,john ,2024-01-01
, Messi ,Elec ,unknown,,John,2024-01-01
ORD4243,messi,,unknown,,J0hn,
ORD4244,messi,,66.28,,John,2024-01-01
4245,Messi!!,sports,,,,01/02/2024
4246,,Sports,,3,john ,01/02/2024
ORD4247,Messi!!,sports,,,,
4248, Messi ,,unknown,7,,01/02/2024
, Messi ,Sports,,,John,2024-01-01
,messi,Electronics,,,John,2024/13/01
ORD4251,Messi,,,10,J0hn,
ORD4252,Messi!!,Electronics,311.93,-1,J0hn,2024-01-01
,messi,sports,unknown,-1,John,
,messi,sports,unknown,-1,,2024/13/01
ORD4255,MESSI,,,-1,JOHN,01/02/2024
,,,,-1,,
ORD4257,MESSI,Electronics,unknown,,JOHN,2024/13/01
ORD4258, Messi ,Electronics,,9,,2024/13/01
ORD4259,messi,Sports,unknown,,J0hn,01/02/2024
ORD4260,messi,Electronics,,,J0hn,2024-01-01
,MESSI,Sports,,-1,,2024/13/01
,Messi,Sports,unknown,10,J0hn,2024/13/01
ORD4263,,Sports,,-1,JOHN,
ORD4264,,,unknown,10,JOHN,
4265,messi,Electronics,140.83,-1,,
, Messi ,,96.37,-1,,2024-01-01
ORD4267,Messi!!,,,,JOHN,01/02/2024
,Messi,,138.31,-1,,
,MESSI,Elec ,,1,J0hn,01/02/2024
ORD4270,Messi!!,Electronics,unknown,,john ,2024-01-01
4271,,sports,,-1,J0hn,01/02/2024
,Messi,Elec ,,,,
,messi,Electronics,,7,John,
,messi,,unknown,,John,01/02/2024
4275,MESSI,sports,409.88,,,
,,Electronics,,,JOHN,2024/13/01
,messi,Electronics,91.28,,John,
4278,Messi,Elec ,337.53,3,,2024-01-01
,,sports,,,JOHN,2024/13/01
ORD4280,,Electronics,,9,,2024/13/01
4281, Messi ,sports,,-1,,
,,Electronics,,,,
ORD4283,MESSI,,177.33,-1,,01/02/2024
ORD4284,Messi!!,Sports,,,john ,
,messi,Electronics,,10,john ,
, Messi ,,,,John,
ORD4287,MESSI,,,3,,2024/13/01
ORD4288,MESSI,sports,,,JOHN,01/02/2024
4289,messi,sports,unknown,10,JOHN,2024-01-01
,,Electronics,294.23,1,J0hn,2024/13/01
ORD4291,Messi!!,Elec ,unknown,,john ,2024-01-01
ORD4292,messi,,104.22,2,J0hn,
,MESSI,Elec ,unknown,-1,JOHN,
ORD4294,,Electronics,,,JOHN,01/02/2024
,,sports,,,,
,messi,Elec ,391.4,,J0hn,01/02/2024
,Messi!!,,245.86,,,
, Messi ,Electronics,,,,
,Messi!!,sports,465.05,,,01/02/2024
,MESSI,Electronics,,9,john ,01/02/2024
,,,317.48,,John,2024-01-01
4302,,Sports,346.45,10,John,01/02/2024
,,Electronics,455.83,,,01/02/2024
,Messi,Electronics,256.75,,John,
ORD4305,Messi!!,Elec ,,,JOHN,
ORD4306,Messi,sports,,,J0hn,01/02/2024
,MESSI,,,4,JOHN,01/02/2024
4308,Messi,Electronics,,-1,John,
,,Sports,,4,J0hn,
,,Electronics,499.68,8,,
,MESSI,,,-1,,
4312,Messi,,unknown,,J0hn,
4313,messi,Elec ,unknown,,,
,,sports,unknown,,John,
ORD4315,,,unknown,-1,,2024/13/01
, Messi ,Elec ,432.55,,,
ORD4317,,sports,266.05,7,J0hn,2024/13/01
,MESSI,Electronics,,8,J0hn,2024-01-01
,Messi,sports,,-1,john ,
4320,,,unknown,,,01/02/2024
,,Elec ,,-1,,
ORD4322,,,131.43,,,01/02/2024
4323, Messi ,,unknown,,J0hn,01/02/2024
ORD4324,MESSI,,333.42,4,,01/02/2024
ORD4325,Messi!!,,unknown,2,John,2024/13/01
4326,Messi!!,,unknown,-1,john ,01/02/2024
4327,Messi!!,Elec ,,8,J0hn,
,messi,Electronics,,,John,01/02/2024
4329,,,,-1,,01/02/2024
4330,Messi,Sports,,,John,
4331,messi,,unknown,-1,,
4332,Messi!!,Electronics,,,,
4333,messi,sports,,,,
ORD4334,Messi,,,-1,J0hn,2024-01-01
ORD4335,messi,Sports,,5,,01/02/2024
,MESSI,Elec ,,,JOHN,2024-01-01
,Messi,Sports,,5,JOHN,
,messi,Elec ,unknown,9,JOHN,
,,Elec ,297.36,-1,john ,2024/13/01
4340,MESSI,Electronics,,,john ,
,Messi!!,Sports,347.17,,,2024-01-01
ORD4342,MESSI,Elec ,347.49,,john ,2024-01-01
ORD4343,MESSI,Sports,186.88,9,JOHN,2024/13/01
,MESSI,,300.54,,JOHN,
, Messi ,Electronics,,-1,,01/02/2024
ORD4346,Messi!!,Elec ,unknown,,John,
4347,,,,-1,J0hn,2024-01-01
, Messi ,Sports,,2,JOHN,2024/13/01
,,sports,,5,,01/02/2024
,Messi!!,sports,325.69,5,John,
,messi,sports,unknown,,,2024-01-01
ORD4352,Messi,,,7,,2024-01-01
ORD4353,MESSI,Elec ,,-1,J0hn,
4354,,Electronics,,-1,,
ORD4355,messi,Electronics,,5,,01/02/2024
,Messi,,unknown,,,01/02/2024
,,,unknown,,John,2024-01-01
,messi,,,,,
4359,,Electronics,unknown,,J0hn,2024/13/01
4360,Messi,sports,,10,JOHN,2024/13/01
,MESSI,,unknown,,,2024-01-01
ORD4362, Messi ,sports,,,J0hn,
,MESSI,Sports,,,J0hn,2024/13/01
4364,,sports,190.72,,John,
, Messi ,,,,,2024/13/01
ORD4366,,,,8,,01/02/2024
ORD4367,,sports,351.89,,J0hn,2024/13/01
,,Elec ,304.44,,,2024-01-01
ORD4369,Messi,,,7,,2024-01-01
4370,messi,Electronics,unknown,1,J0hn,01/02/2024
ORD4371,messi,Elec ,469.1,,J0hn,
,messi,Elec ,277.74,,,
4373,Messi!!,,unknown,,,
, Messi ,Sports,,,john ,01/02/2024
,messi,Electronics,26.7,,J0hn,
ORD4376,,Sports,228.17,,,
ORD4377,Messi!!,Electronics,,,John,
4378,Messi,,62.88,,,
,Messi,Sports,unknown,-1,john ,2024/13/01
4380,Messi!!,,184.38,,JOHN,2024-01-01
4381,Messi,,,9,J0hn,01/02/2024
ORD4382,Messi,Electronics,,6,John,2024/13/01
4383,,Elec ,,4,john ,
,Messi,sports,,,john ,
,MESSI,sports,,,JOHN,2024-01-01
,MESSI,,,-1,,01/02/2024
4387,messi,Elec ,unknown,2,John,01/02/2024
,Messi,Sports,,,J0hn,01/02/2024
ORD4389,,,174.39,-1,,
,,Elec ,,9,,
,Messi,sports,unknown,,,
,Messi!!,,,,john ,2024-01-01
4393, Messi ,,137.2,,john ,
4394,messi,Electronics,,-1,,2024-01-01
,MESSI,,,,,2024-01-01
,Messi,Electronics,,,JOHN,01/02/2024
, Messi ,Elec ,,7,John,
,messi,Electronics,,6,J0hn,
ORD4399,MESSI,,216.69,,JOHN,2024/13/01
, Messi ,Electronics,,,John,01/02/2024
ORD4401,messi,,unknown,,john ,
, Messi ,sports,383.34,,john ,2024-01-01
ORD4403,MESSI,,386.21,-1,John,2024-01-01
ORD4404,,Electronics,,4,,
,Messi!!,,,7,,2024-01-01
,Messi!!,Sports,unknown,,,2024-01-01
, Messi ,sports,287.4,-1,J0hn,
,Messi!!,sports,81.62,,,
, Messi ,sports,,-1,,
,MESSI,Electronics,119.92,,John,
ORD4411,,,unknown,-1,John,
,MESSI,Sports,unknown,,John,01/02/2024
,MESSI,Electronics,unknown,-1,john ,
4414,Messi!!,Elec ,,,,01/02/2024
4415,,Electronics,,-1,,2024/13/01
ORD4416, Messi ,,190.7,,JOHN,
,,,,,john ,01/02/2024
, Messi ,Elec ,unknown,,,2024-01-01
ORD4419,Messi,,,,John,
, Messi ,,unknown,,,01/02/2024
,MESSI,Elec ,,7,john ,
4422,,Sports,,5,,
ORD4423,,Elec ,,,JOHN,2024/13/01
4424,Messi!!,,unknown,,JOHN,01/02/2024
,messi,Elec ,,,,01/02/2024
ORD4426,Messi!!,Sports,unknown,,,
ORD4427,Messi,,,,John,2024/13/01
, Messi ,Elec ,unknown,,,2024-01-01
,,Electronics,unknown,-1,JOHN,
4430, Messi ,Elec ,276.94,-1,JOHN,
ORD4431,MESSI,sports,295.54,10,John,
ORD4432,messi,sports,283.5,7,John,
,MESSI,Electronics,,,J0hn,2024/13/01
, Messi ,,274.39,2,,01/02/2024
,MESSI,,unknown,-1,John,2024-01-01
ORD4436,Messi!!,,unknown,-1,JOHN,2024-01-01
ORD4437,,sports,305.8,2,J0hn,2024-01-01
ORD4438,MESSI,,unknown,4,J0hn,2024/13/01
,Messi!!,Electronics,unknown,,john ,2024/13/01
ORD4440,Messi!!,Electronics,430.28,1,John,
4441,,Sports,,,john ,
,,Electronics,291.69,,John,2024/13/01
,MESSI,Electronics,,-1,,01/02/2024
4444,Messi,Elec ,unknown,9,J0hn,
ORD4445,Messi!!,Electronics,,-1,J0hn,2024/13/01
,Messi!!,Elec ,,,John,2024-01-01
4447,messi,Electronics,,-1,J0hn,2024/13/01
ORD4448,messi,,unknown,-1,,01/02/2024
, Messi ,Elec ,unknown,,john ,2024-01-01
,Messi!!,Electronics,329.85,,john ,2024/13/01
ORD4451, Messi ,Elec ,,,,2024/13/01
,,Electronics,65.3,,John,01/02/2024
ORD4453,Messi,Electronics,36.7,7,JOHN,
4454,Messi!!,Sports,,,J0hn,2024/13/01
ORD4455,,sports,,-1,John,01/02/2024
ORD4456,Messi!!,,331.12,4,john ,2024/13/01
4457,,Elec ,,,JOHN,
ORD4458,,,unknown,,J0hn,
,,sports,unknown,7,,
4460, Messi ,Elec ,unknown,,,01/02/2024
,,Electronics,15.35,5,JOHN,
,Messi!!,sports,unknown,,JOHN,
4463,,Sports,309.17,-1,,2024/13/01
4464,,Electronics,,,,2024/13/01
,messi,Elec ,unknown,-1,john ,2024/13/01
, Messi ,,unknown,,J0hn,
4467,MESSI,Sports,,2,john ,
,,,,,,01/02/2024
,Messi!!,,,,John,2024/13/01
,messi,Elec ,unknown,,J0hn,01/02/2024
,,Sports,,,John,01/02/2024
ORD4472,messi,Electronics,unknown,-1,John,2024/13/01
,messi,,,,J0hn,
4474,MESSI,Elec ,,1,john ,01/02/2024
,Messi!!,,334.94,,JOHN,
ORD4476,,Sports,unknown,2,john ,
ORD4477,Messi,Electronics,,-1,john ,2024-01-01
ORD4478,MESSI,Sports,262.35,3,J0hn,2024-01-01
,Messi,Sports,,,,2024-01-01
,Messi,,unknown,,,01/02/2024
,,,208.27,-1,JOHN,01/02/2024
4482,Messi!!,,19.73,,john ,01/02/2024
4483,Messi!!,Elec ,unknown,7,,
4484,,,unknown,6,,2024/13/01
4485,messi,,unknown,,,2024/13/01
ORD4486,Messi,,,-1,JOHN,
,Messi,,,-1,John,01/02/2024
ORD4488, Messi ,,65.13,,,2024-01-01
4489,messi,,unknown,,John,
,MESSI,,unknown,3,,2024-01-01
ORD4491,MESSI,Elec ,,-1,,
, Messi ,,,4,J0hn,
, Messi ,sports,unknown,,John,2024/13/01
ORD4494, Messi ,,unknown,-1,,01/02/2024
ORD4495,messi,Electronics,,,,
,messi,sports,20.83,,J0hn,01/02/2024
ORD4497,Messi,Electronics,,,,01/02/2024
,Messi!!,Elec ,,4,John,01/02/2024
ORD4499,Messi,,,-1,John,
,Messi!!,Sports,325.78,10,John,01/02/2024
,,Sports,,1,JOHN,2024-01-01
,Messi,Elec ,38.39,,John,01/02/2024
,Messi!!,,,8,JOHN,
,,Electronics,,-1,,2024/13/01
ORD4505,messi,Electronics,unknown,,J0hn,
ORD4506, Messi ,Elec ,239.0,-1,,2024-01-01
,,,,1,John,2024-01-01
,Messi,Sports,,-1,,01/02/2024
4509,,,184.26,-1,john ,2024-01-01
ORD4510,Messi!!,Electronics,,-1,J0hn,01/02/2024
4511,MESSI,,,3,J0hn,2024/13/01
,,Electronics,41.91,-1,,
ORD4513,Messi!!,Electronics,,-1,john ,2024-01-01
ORD4514, Messi ,,,-1,,
ORD4515,Messi!!,Electronics,unknown,6,JOHN,2024-01-01
ORD4516,Messi!!,Electronics,,,,
4517,,Elec ,unknown,,john ,01/02/2024
ORD4518,messi,,234.94,-1,,
,Messi,Elec ,,,JOHN,
,messi,Electronics,,-1,john ,
,Messi!!,,309.64,2,,01/02/2024
,,Sports,,6,J0hn,01/02/2024
,,,,-1,,
,,Electronics,,-1,John,
,,Elec ,,,,2024/13/01
4526,Messi,Elec ,,,,
,,,,-1,J0hn,
4528, Messi ,Electronics,251.26,-1,JOHN,2024/13/01
,messi,,unknown,,,01/02/2024
ORD4530, Messi ,,437.51,,,2024-01-01
,messi,Sports,12.65,-1,,01/02/2024
, Messi ,,,6,J0hn,01/02/2024
4533,,Elec ,,,John,2024/13/01
,messi,Elec ,unknown,,J0hn,01/02/2024
ORD4535,Messi,sports,6.01,-1,J0hn,2024-01-01
4536,Messi,Sports,,,john ,
,Messi,Elec ,359.4,1,J0hn,
ORD4538,messi,Sports,,,J0hn,
,Messi,,,2,,2024-01-01
,,Sports,,3,john ,
,Messi!!,sports,142.4,6,J0hn,2024-01-01
,Messi!!,sports,,,J0hn,2024/13/01
ORD4543, Messi ,Electronics,,10,John,
ORD4544,Messi,Elec ,,-1,,
4545,messi,Sports,,,,2024/13/01
,MESSI,Sports,,10,JOHN,01/02/2024
ORD4547,,Sports,321.97,,John,
, Messi ,,68.08,,John,01/02/2024
,,,,-1,J0hn,2024-01-01
,,Elec ,unknown,-1,JOHN,01/02/2024
,,,496.2,5,JOHN,
4552,Messi,Electronics,,3,,
,Messi,,,,JOHN,2024-01-01
,,,unknown,2,J0hn,
,messi,,430.42,4,,01/02/2024
,messi,Elec ,,6,,2024-01-01
,MESSI,,unknown,-1,,2024/13/01
,Messi!!,Electronics,,6,JOHN,
4559,Messi,,unknown,6,,
4560,MESSI,Electronics,unknown,,john ,
,,sports,458.64,-1,,2024/13/01
,messi,sports,402.89,,,
ORD4563,Messi,Sports,,,,
,Messi,,306.79,,john ,
4565,,sports,364.74,,,
,,,,-1,,2024/13/01
,,,,5,,01/02/2024
4568, Messi ,Elec ,399.62,5,John,2024-01-01
ORD4569,MESSI,Sports,397.98,3,john ,
,,sports,,3,john ,
, Messi ,,,,JOHN,01/02/2024
ORD4572,Messi!!,Elec ,,,john ,
ORD4573,,Electronics,,,J0hn,
ORD4574,,,unknown,,,01/02/2024
ORD4575,Messi!!,,435.42,,JOHN,2024-01-01
ORD4576, Messi ,Elec ,,2,John,01/02/2024
4577,,sports,unknown,,J0hn,2024/13/01
4578,,Sports,,-1,,01/02/2024
,,,unknown,,John,01/02/2024
4580,,sports,,,,2024-01-01
, Messi ,,unknown,,,
,,,385.13,,john ,2024/13/01
, Messi ,Sports,,,john ,
,MESSI,,unknown,,JOHN,
,MESSI,Electronics,410.08,8,J0hn,2024-01-01
,MESSI,Electronics,,,John,
,Messi!!,,124.41,,JOHN,
ORD4588,Messi!!,Elec ,unknown,,,01/02/2024
ORD4589,,,,,J0hn,
,,,462.51,-1,john ,
4591,,sports,,,John,
4592,Messi,,unknown,,JOHN,
ORD4593, Messi ,Electronics,unknown,-1,JOHN,
,Messi,Elec ,,2,john ,
,,,,-1,,
ORD4596,MESSI,Sports,,-1,john ,2024/13/01
,Messi,Sports,,-1,JOHN,2024-01-01
4598,,Sports,,,John,2024/13/01
,Messi,,,-1,JOHN,2024/13/01
ORD4600,,Electronics,,2,,01/02/2024
,MESSI,Elec ,,4,,2024/13/01
,messi,Sports,,,,01/02/2024
ORD4603,Messi!!,Elec ,,,john ,
,MESSI,,,7,John,
4605,MESSI,Elec ,,,JOHN,
ORD4606,Messi!!,,261.88,,,2024-01-01
ORD4607,Messi,Electronics,,-1,JOHN,01/02/2024
,,,unknown,,JOHN,2024-01-01
4609,messi,sports,319.22,-1,,
,Messi!!,,370.39,,John,01/02/2024
,Messi!!,,485.29,8,John,
,MESSI,Elec ,,-1,john ,
ORD4613,MESSI,sports,207.91,,john ,
,messi,sports,,-1,J0hn,2024/13/01
ORD4615,messi,Sports,,-1,JOHN,2024-01-01
4616,MESSI,Electronics,,,,
ORD4617,Messi,Elec ,unknown,10,,2024/13/01
,,Sports,,8,john ,01/02/2024
,messi,Sports,,,John,
,Messi!!,,120.82,,,
,,,unknown,-1,JOHN,
4622,messi,,400.62,,JOHN,2024-01-01
,,Sports,,8,JOHN,2024/13/01
ORD4624,messi,,,,J0hn,2024-01-01
, Messi ,Elec ,28.11,-1,john ,
4626,Messi,sports,,-1,J0hn,2024/13/01
4627,MESSI,,344.28,-1,J0hn,01/02/2024
ORD4628,messi,,,,,2024/13/01
4629,Messi!!,,67.25,10,,
,Messi,Elec ,unknown,-1,J0hn,2024-01-01
,Messi!!,,unknown,,J0hn,2024-01-01
, Messi ,Elec ,unknown,-1,,01/02/2024
,MESSI,,unknown,,,
4634,,sports,,,J0hn,01/02/2024
,Messi,,85.62,1,J0hn,01/02/2024
,,Elec ,,,,
4637,MESSI,Elec ,,-1,John,2024/13/01
